;id;DS.chainage;velocity;len(DS.densified_wl_by_regr_itpd);len(DS.upstream_adjacent_vs);mean_bias;mean_uncrt;mean_rmse_sum;rmse_reg;rmse_raw;rmse_cval;rmse_daily;rmse_srd;nse_reg;nse_raw;nse_cval;nse_daily;nse_srd
28;46227;220907,08354902847;0,2777777777777778;540;22;0,2983166487807749;0,11721296296296298;0,9479318181818182;0,9887;1,003;0,5526;1,0167;0,2588;0,7771;0,7706;0,9393;0,757;0,9848
29;46227;220907,08354902847;0,5555555555555556;540;22;0,29878084450010306;0,1173251895534962;0,9508163437236731;0,7558;1,003;0,3725;0,7559;0,2588;0,8697;0,7706;0,9724;0,8622;0,9848
30;46227;220907,08354902847;0,8333333333333333;539;22;0,298488416743723;0,11742772612003384;0,9483685545224008;0,5794;1,003;0,281;0,5049;0,2588;0,9234;0,7706;0,9843;0,9412;0,9848
31;46227;220907,08354902847;1,1111111111111112;539;22;0,29840421358065;0,1173564189189189;0,9462576858108109;0,526;1,003;0,2471;0,4375;0,2588;0,9369;0,7706;0,9879;0,9527;0,9848
32;46227;220907,08354902847;1,3888888888888888;539;22;0,29840421358065;0,1173564189189189;0,9462576858108109;0,4987;1,003;0,2408;0,4275;0,2588;0,9433;0,7706;0,9885;0,9576;0,9848
33;46227;220907,08354902847;1,6666666666666665;540;22;0,29840421358065;0,1173564189189189;0,9462576858108109;0,5325;1,003;0,2533;0,4154;0,2588;0,9353;0,7706;0,9872;0,9604;0,9848
34;46227;220907,08354902847;1,9444444444444444;540;22;0,2983340297088549;0,1173327702702703;0,9458903716216217;0,5241;1,003;0,24;0,4143;0,2588;0,9374;0,7706;0,9885;0,9593;0,9848
35;46232;270468,2411846031;0,2777777777777778;540;22;0,25861293192695023;0,1257429501084599;1,036432212581345;1,1238;1,0352;0,5772;1,1501;0,2029;0,6705;0,7204;0,9219;0,6256;0,9893
36;46232;270468,2411846031;0,5555555555555556;540;22;0,2588975028540464;0,12586023835319612;1,0370772481040087;0,7768;1,0352;0,2557;0,7931;0,2029;0,8426;0,7204;0,9847;0,8246;0,9893
37;46232;270468,2411846031;0,8333333333333333;540;22;0,2591565111070087;0,12592190889370933;1,035532863340564;0,6084;1,0352;0,1444;0,5313;0,2029;0,9034;0,7204;0,9951;0,9255;0,9893
38;46232;270468,2411846031;1,1111111111111112;540;22;0,25915651110700877;0,12592190889370936;1,035532863340564;0,5683;1,0352;0,1865;0,4648;0,2029;0,9157;0,7204;0,9919;0,9443;0,9893
39;46232;270468,2411846031;1,3888888888888888;539;22;0,25915651110700877;0,12592190889370933;1,0355328633405638;0,5433;1,0352;0,1872;0,4;0,2029;0,923;0,7204;0,9918;0,9612;0,9893
40;46232;270468,2411846031;1,6666666666666665;539;22;0,25915651110700877;0,12592190889370933;1,035532863340564;0,528;1,0352;0,1799;0,3887;0,2029;0,9273;0,7204;0,9924;0,9625;0,9893
41;46232;270468,2411846031;1,9444444444444444;539;22;0,259068076788659;0,12579848320693393;1,0364624052004334;0,5149;1,0352;0,1852;0,4075;0,2029;0,9308;0,7204;0,992;0,9585;0,9893
42;14039;308347,71673388884;0,2777777777777778;529;8;0,22296564948309613;0,12733962264150944;0,6551871698113207;0,5886;0,8452;0,7887;0,637;0,1397;0,7982;0,5697;0,6963;0,7417;0,9891
43;14039;308347,71673388884;0,5555555555555556;530;8;0,22265157841200062;0,1273100189035917;0,6543773156899811;0,4995;0,8452;0,3507;0,4744;0,1397;0,8546;0,5697;0,9399;0,8628;0,9891
44;14039;308347,71673388884;0,8333333333333333;530;8;0,22265157841200062;0,1273100189035917;0,6543773156899811;0,5051;0,8452;0,2503;0,4446;0,1397;0,8514;0,5697;0,9694;0,8803;0,9891
45;14039;308347,71673388884;1,1111111111111112;530;8;0,22265157841200062;0,12731001890359167;0,6543773156899811;0,4851;0,8452;0,2341;0,4269;0,1397;0,8629;0,5697;0,9732;0,8898;0,9891
46;14039;308347,71673388884;1,3888888888888888;531;8;0,22265157841200062;0,12731001890359167;0,6543773156899811;0,4934;0,8452;0,2357;0,411;0,1397;0,8582;0,5697;0,9729;0,902;0,9891
47;14039;308347,71673388884;1,6666666666666665;531;8;0,22265157841200062;0,12731001890359167;0,6543773156899811;0,5228;0,8452;0,2331;0,4532;0,1397;0,8408;0,5697;0,9735;0,8818;0,9891
48;14039;308347,71673388884;1,9444444444444444;531;8;0,22265157841200062;0,12731001890359167;0,6543773156899811;0,5285;0,8452;0,2325;0,463;0,1397;0,8373;0,5697;0,9736;0,8785;0,9891
49;18853;407251,34629795473;0,2777777777777778;529;7;0,20657773846804486;0,12993939393939394;0,39325111111111105;0,4753;0,4936;0,2302;0,6239;0,2247;0,7303;0,7099;0,9248;0,5382;0,9157
50;18853;407251,34629795473;0,5555555555555556;526;7;0,1906407552670574;0,1331098591549296;0,19278845070422534;0,3924;0,4936;0,0939;0,2549;0,2247;0,8161;0,7099;0,9875;0,9334;0,9157
51;18853;407251,34629795473;0,8333333333333333;531;7;0,20620816479039084;0,12991295546558707;0,39404716599190276;0,3778;0,4936;0,1019;0,313;0,2247;0,8296;0,7099;0,9853;0,8965;0,9157
52;18853;407251,34629795473;1,1111111111111112;531;7;0,20620816479039084;0,12991295546558707;0,39404716599190276;0,395;0,4936;0,1043;0,3276;0,2247;0,8137;0,7099;0,9846;0,8791;0,9157
53;18853;407251,34629795473;1,3888888888888888;530;7;0,20620816479039084;0,12991295546558707;0,39404716599190276;0,384;0,4936;0,1082;0,2725;0,2247;0,8239;0,7099;0,9834;0,9185;0,9157
54;18853;407251,34629795473;1,6666666666666665;530;7;0,20620816479039084;0,12991295546558707;0,39404716599190276;0,3876;0,4936;0,1106;0,2824;0,2247;0,8206;0,7099;0,9826;0,901;0,9157
55;18853;407251,34629795473;1,9444444444444444;530;7;0,20657773846804486;0,12993939393939394;0,39325111111111105;0,3845;0,4936;0,1113;0,2856;0,2247;0,8235;0,7099;0,9824;0,8986;0,9157
56;41905;185542,2744992548;0,2777777777777778;545;28;0,11851830161436457;0,0800752582390556;0,5004817511067389;0,498;0,3968;0,43;0,5065;0,0801;0,9099;0,9428;0,931;0,9006;0,9975
57;41905;185542,2744992548;0,5555555555555556;545;28;0,11737223525906351;0,07897965260545906;0,4964202977667494;0,5095;0,3968;0,191;0,5075;0,0801;0,9057;0,9428;0,9866;0,9023;0,9975
58;41905;185542,2744992548;0,8333333333333333;545;28;0,11692612392263436;0,07740814299900697;0,4970496524329692;0,4181;0,3968;0,1548;0,4326;0,0801;0,9365;0,9428;0,9912;0,9274;0,9975
59;41905;185542,2744992548;1,1111111111111112;545;28;0,11323383163712694;0,07289884918231375;0,3572581465778316;0,3275;0,3968;0,0575;0,2438;0,0801;0,961;0,9428;0,9988;0,9766;0,9975
60;41905;185542,2744992548;1,3888888888888888;544;28;0,11323383163712694;0,07289884918231375;0,3572581465778316;0,2939;0,3968;0,0662;0,2044;0,0801;0,9686;0,9428;0,9984;0,9832;0,9975
61;41905;185542,2744992548;1,6666666666666665;545;28;0,1132953724725026;0,07291046581972173;0,3576229280096793;0,3158;0,3968;0,0632;0,1941;0,0801;0,9638;0,9428;0,9985;0,9856;0,9975
62;41905;185542,2744992548;1,9444444444444444;545;28;0,1132953724725026;0,07286880290205562;0,3577298669891173;0,3123;0,3968;0,0661;0,1829;0,0801;0,9646;0,9428;0,9984;0,9872;0,9975
63;41861;218037,67530584385;0,2777777777777778;546;28;0,11851830161436457;0,0800752582390556;0,4179311362518446;0,4323;0,4881;0,1838;0,3998;0,0782;0,921;0,8994;0,9841;0,9288;0,9971
64;41861;218037,67530584385;0,5555555555555556;544;28;0,11393651895524588;0,07427881713940858;0,282303802051901;0,3785;0,4881;0,0535;0,348;0,0782;0,9395;0,8994;0,9987;0,9456;0,9971
65;41861;218037,67530584385;0,8333333333333333;545;28;0,11323886489589047;0,07308656174334141;0,2819060532687651;0,3339;0,4881;0,0516;0,2724;0,0782;0,9529;0,8994;0,9988;0,9675;0,9971
66;41861;218037,67530584385;1,1111111111111112;544;28;0,11323383163712694;0,07289884918231375;0,28179903089036945;0,3108;0,4881;0,0477;0,2179;0,0782;0,9592;0,8994;0,9989;0,9792;0,9971
67;41861;218037,67530584385;1,3888888888888888;545;28;0,11323383163712694;0,07289884918231375;0,28179903089036945;0,2957;0,4881;0,0484;0,1854;0,0782;0,9631;0,8994;0,9989;0,9848;0,9971
68;41861;218037,67530584385;1,6666666666666665;545;28;0,1132953724725026;0,07291046581972173;0,28211814882032665;0,302;0,4881;0,0459;0,1646;0,0782;0,9615;0,8994;0,999;0,9881;0,9971
69;41861;218037,67530584385;1,9444444444444444;544;28;0,1132953724725026;0,07286880290205562;0,28220229746070136;0,3142;0,4881;0,0463;0,1612;0,0782;0,9583;0,8994;0,999;0,9885;0,9971
